,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalPrice,Year
49848,C540535,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-1,2011-01-09 14:17:00,5.95,15005.0,United Kingdom,-5.95,2011
49849,C540535,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,-2,2011-01-09 14:17:00,2.95,15005.0,United Kingdom,-5.9,2011
49850,C540535,20724,RED RETROSPOT CHARLOTTE BAG,-1,2011-01-09 14:17:00,0.85,15005.0,United Kingdom,-0.85,2011
49851,C540535,85025B,EAU DE NILE HEART SHAPE PHOTO FRAME,-1,2011-01-09 14:17:00,1.65,15005.0,United Kingdom,-1.65,2011
49852,C540535,21232,STRAWBERRY CERAMIC TRINKET BOX,-2,2011-01-09 14:17:00,1.25,15005.0,United Kingdom,-2.5,2011
49853,C540535,84508A,CAMOUFLAGE DESIGN TEDDY,-1,2011-01-09 14:17:00,2.55,15005.0,United Kingdom,-2.55,2011
49854,C540535,84997D,PINK 3 PIECE POLKADOT CUTLERY SET,-1,2011-01-09 14:17:00,3.75,15005.0,United Kingdom,-3.75,2011
49855,C540535,82494L,WOODEN FRAME ANTIQUE WHITE ,-1,2011-01-09 14:17:00,2.95,15005.0,United Kingdom,-2.95,2011
49856,C540535,85023B,EAU DE NILE JEWELLED PHOTOFRAME,-1,2011-01-09 14:17:00,2.55,15005.0,United Kingdom,-2.55,2011
49857,C540535,21232,STRAWBERRY CERAMIC TRINKET BOX,-1,2011-01-09 14:17:00,1.25,15005.0,United Kingdom,-1.25,2011
49858,C540535,21232,STRAWBERRY CERAMIC TRINKET BOX,-1,2011-01-09 14:17:00,1.25,15005.0,United Kingdom,-1.25,2011
49859,C540535,20681,PINK POLKADOT CHILDRENS UMBRELLA,-1,2011-01-09 14:17:00,3.25,15005.0,United Kingdom,-3.25,2011
49860,C540535,22649,STRAWBERRY FAIRY CAKE TEAPOT,-1,2011-01-09 14:17:00,4.95,15005.0,United Kingdom,-4.95,2011
50789,C540555,22617,BAKING SET SPACEBOY DESIGN,-1,2011-01-10 09:56:00,4.95,16279.0,United Kingdom,-4.95,2011
50790,C540555,21527,RED RETROSPOT TRADITIONAL TEAPOT ,-1,2011-01-10 09:56:00,7.95,16279.0,United Kingdom,-7.95,2011
50807,C540559,21888,BINGO SET,-4,2011-01-10 10:07:00,3.75,,EIRE,-15.0,2011
51024,C540634,85232B,SET OF 3 BABUSHKA STACKING TINS,-3,2011-01-10 12:02:00,4.95,13672.0,United Kingdom,-14.850000000000001,2011
51025,C540634,21655,HANGING RIDGE GLASS T-LIGHT HOLDER,-12,2011-01-10 12:02:00,1.69,13672.0,United Kingdom,-20.28,2011
51026,C540634,79323P,PINK CHERRY LIGHTS,-4,2011-01-10 12:02:00,6.75,13672.0,United Kingdom,-27.0,2011
51157,C540643,22423,REGENCY CAKESTAND 3 TIER,-2,2011-01-10 14:08:00,10.95,12471.0,Germany,-21.9,2011
51674,C540652,22655,VINTAGE RED KITCHEN CABINET,-1,2011-01-10 15:04:00,265.5,17406.0,United Kingdom,-265.5,2011
52397,C540780,22423,REGENCY CAKESTAND 3 TIER,-23,2011-01-11 11:19:00,10.95,14299.0,United Kingdom,-251.85,2011
52398,C540780,21843,RED RETROSPOT CAKE STAND,-4,2011-01-11 11:19:00,10.95,14299.0,United Kingdom,-43.8,2011
52399,C540780,22865,HAND WARMER OWL DESIGN,-24,2011-01-11 11:19:00,2.1,14299.0,United Kingdom,-50.400000000000006,2011
52400,C540780,84988,SET OF 72 PINK HEART PAPER DOILIES,-1,2011-01-11 11:19:00,1.45,14299.0,United Kingdom,-1.45,2011
52401,C540781,22963,JAM JAR WITH GREEN LID,-8,2011-01-11 11:22:00,0.85,16875.0,United Kingdom,-6.8,2011
52402,C540781,22962,JAM JAR WITH PINK LID,-2,2011-01-11 11:22:00,0.85,16875.0,United Kingdom,-1.7,2011
52403,C540781,22776,SWEETHEART CAKESTAND 3 TIER,-1,2011-01-11 11:22:00,9.95,16875.0,United Kingdom,-9.95,2011
52404,C540781,22767,TRIPLE PHOTO FRAME CORNICE ,-1,2011-01-11 11:22:00,9.95,16875.0,United Kingdom,-9.95,2011
52405,C540781,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1,2011-01-11 11:22:00,4.95,16875.0,United Kingdom,-4.95,2011
52406,C540781,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,-1,2011-01-11 11:22:00,8.5,16875.0,United Kingdom,-8.5,2011
52415,C540783,84029E,RED WOOLLY HOTTIE WHITE HEART.,-8,2011-01-11 11:38:00,3.75,17629.0,United Kingdom,-30.0,2011
52420,C540784,84766,SILVER ROCOCO CANDLE STICK,-12,2011-01-11 11:39:00,1.95,13126.0,United Kingdom,-23.4,2011
52421,C540786,22156,HEART DECORATION WITH PEARLS ,-3,2011-01-11 11:42:00,0.85,15194.0,United Kingdom,-2.55,2011
52422,C540786,22666,RECIPE BOX PANTRY YELLOW DESIGN,-1,2011-01-11 11:42:00,2.95,15194.0,United Kingdom,-2.95,2011
52423,C540786,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1,2011-01-11 11:42:00,4.95,15194.0,United Kingdom,-4.95,2011
52424,C540786,22907,PACK OF 20 NAPKINS PANTRY DESIGN,-7,2011-01-11 11:42:00,0.85,15194.0,United Kingdom,-5.95,2011
52425,C540787,22364,GLASS JAR DIGESTIVE BISCUITS,-12,2011-01-11 11:45:00,2.55,13408.0,United Kingdom,-30.599999999999998,2011
52426,C540787,22360,GLASS JAR ENGLISH CONFECTIONERY,-4,2011-01-11 11:45:00,2.55,13408.0,United Kingdom,-10.2,2011
52427,C540788,84813,SET OF 4 DIAMOND NAPKIN RINGS,-1,2011-01-11 11:46:00,3.95,13576.0,United Kingdom,-3.95,2011
52428,C540788,21231,SWEETHEART CERAMIC TRINKET BOX,-2,2011-01-11 11:46:00,1.25,13576.0,United Kingdom,-2.5,2011
52429,C540788,20829,GLITTER HANGING BUTTERFLY STRING,-2,2011-01-11 11:46:00,2.1,13576.0,United Kingdom,-4.2,2011
52432,C540790,85170D,SET/6 PINK BIRD T-LIGHT CANDLES,-2,2011-01-11 11:48:00,0.85,16145.0,United Kingdom,-1.7,2011
52433,C540791,22780,LIGHT GARLAND BUTTERFILES PINK,-1,2011-01-11 11:49:00,4.25,13534.0,United Kingdom,-4.25,2011
52434,C540792,22725,ALARM CLOCK BAKELIKE CHOCOLATE,-1,2011-01-11 11:50:00,3.75,16203.0,United Kingdom,-3.75,2011
52435,C540793,POST,POSTAGE,-1,2011-01-11 11:53:00,3.0,14295.0,United Kingdom,-3.0,2011
52436,C540793,22942,CHRISTMAS LIGHTS 10 SANTAS ,-1,2011-01-11 11:53:00,8.5,14295.0,United Kingdom,-8.5,2011
52459,C540796,22168,ORGANISER WOOD ANTIQUE WHITE ,-1,2011-01-11 12:03:00,8.5,15107.0,United Kingdom,-8.5,2011
52708,C540814,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,-1,2011-01-11 12:50:00,2.95,15518.0,United Kingdom,-2.95,2011
52774,C540820,22659,LUNCH BOX I LOVE LONDON,-6,2011-01-11 13:09:00,1.95,15518.0,United Kingdom,-11.7,2011
53470,C540837,21733,RED HANGING HEART T-LIGHT HOLDER,-1,2011-01-11 15:02:00,2.55,14733.0,United Kingdom,-2.55,2011
53471,C540837,22776,SWEETHEART CAKESTAND 3 TIER,-2,2011-01-11 15:02:00,8.5,14733.0,United Kingdom,-17.0,2011
53472,C540837,21844,RED RETROSPOT MUG,-1,2011-01-11 15:02:00,2.95,14733.0,United Kingdom,-2.95,2011
53473,C540837,21527,RED RETROSPOT TRADITIONAL TEAPOT ,-2,2011-01-11 15:02:00,7.95,14733.0,United Kingdom,-15.9,2011
53474,C540837,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,2011-01-11 15:02:00,2.55,14733.0,United Kingdom,-2.55,2011
53475,C540837,22890,NOVELTY BISCUITS CAKE STAND 3 TIER,-1,2011-01-11 15:02:00,8.5,14733.0,United Kingdom,-8.5,2011
53476,C540837,84978,HANGING HEART JAR T-LIGHT HOLDER,-2,2011-01-11 15:02:00,1.06,14733.0,United Kingdom,-2.12,2011
53477,C540837,84949,SILVER HANGING T-LIGHT HOLDER,-15,2011-01-11 15:02:00,1.65,14733.0,United Kingdom,-24.75,2011
53478,C540837,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,-4,2011-01-11 15:02:00,2.75,14733.0,United Kingdom,-11.0,2011
53479,C540837,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-2,2011-01-11 15:02:00,4.95,14733.0,United Kingdom,-9.9,2011
53567,C540841,POST,POSTAGE,-1,2011-01-11 16:14:00,12.99,15602.0,United Kingdom,-12.99,2011
53568,C540841,22217,T-LIGHT HOLDER HANGING LACE,-40,2011-01-11 16:14:00,1.25,15602.0,United Kingdom,-50.0,2011
53570,C540843,22178,VICTORIAN GLASS HANGING T-LIGHT,-48,2011-01-11 16:21:00,1.25,15602.0,United Kingdom,-60.0,2011
53575,C540845,22970,LONDON BUS COFFEE MUG,-4,2011-01-11 16:57:00,2.1,16191.0,United Kingdom,-8.4,2011
53576,C540846,37342,POLKADOT COFFEE CUP & SAUCER PINK,-24,2011-01-11 16:59:00,0.85,13162.0,United Kingdom,-20.4,2011
53577,C540846,22342,HOME GARLAND PAINTED ZINC ,-24,2011-01-11 16:59:00,0.85,13162.0,United Kingdom,-20.4,2011
53578,C540846,85034C,3 ROSE MORRIS BOXED CANDLES,-2,2011-01-11 16:59:00,1.25,13162.0,United Kingdom,-2.5,2011
53579,C540847,22198,LARGE POPCORN HOLDER ,-6,2011-01-11 17:35:00,1.65,13458.0,United Kingdom,-9.899999999999999,2011
53580,C540847,22197,SMALL POPCORN HOLDER,-2,2011-01-11 17:35:00,0.85,13458.0,United Kingdom,-1.7,2011
54070,C540850,21231,SWEETHEART CERAMIC TRINKET BOX,-1,2011-01-12 09:41:00,1.25,12665.0,Germany,-1.25,2011
54078,C540852,84078A,SET/4 WHITE RETRO STORAGE CUBES ,-12,2011-01-12 09:48:00,34.95,15197.0,United Kingdom,-419.40000000000003,2011
54079,C540853,22634,CHILDS BREAKFAST SET SPACEBOY ,-1,2011-01-12 09:52:00,9.95,12413.0,France,-9.95,2011
54080,C540854,22461,SAVOY ART DECO CLOCK,-1,2011-01-12 09:54:00,12.75,,United Kingdom,-12.75,2011
54190,C540860,35400,WOODEN BOX ADVENT CALENDAR ,-1,2011-01-12 11:04:00,8.95,15953.0,United Kingdom,-8.95,2011
54191,C540860,22776,SWEETHEART CAKESTAND 3 TIER,-1,2011-01-12 11:04:00,9.95,15953.0,United Kingdom,-9.95,2011
54212,C540895,21217,RED RETROSPOT ROUND CAKE TINS,-1,2011-01-12 11:45:00,9.95,17095.0,United Kingdom,-9.95,2011
54322,C540937,POST,POSTAGE,-1,2011-01-12 12:09:00,7.06,14748.0,United Kingdom,-7.06,2011
54323,C540937,22932,BAKING MOULD TOFFEE CUP CHOCOLATE,-24,2011-01-12 12:09:00,2.55,14748.0,United Kingdom,-61.199999999999996,2011
54324,C540937,22654,DELUXE SEWING KIT ,-6,2011-01-12 12:09:00,5.95,14748.0,United Kingdom,-35.7,2011
54327,C540938,85178,VICTORIAN SEWING KIT,-48,2011-01-12 12:10:00,0.85,15061.0,United Kingdom,-40.8,2011
54341,C540942,85066,CREAM SWEETHEART MINI CHEST,-2,2011-01-12 12:30:00,10.95,13113.0,United Kingdom,-21.9,2011
54342,C540942,37448,CERAMIC CAKE DESIGN SPOTTED MUG,-1,2011-01-12 12:30:00,1.49,13113.0,United Kingdom,-1.49,2011
54343,C540942,22423,REGENCY CAKESTAND 3 TIER,-3,2011-01-12 12:30:00,10.95,13113.0,United Kingdom,-32.849999999999994,2011
54378,C540944,22822,CREAM WALL PLANTER HEART SHAPED,-1,2011-01-12 12:40:00,5.95,16554.0,United Kingdom,-5.95,2011
54407,C540948,22941,CHRISTMAS LIGHTS 10 REINDEER,-2,2011-01-12 12:47:00,8.5,13093.0,United Kingdom,-17.0,2011
54408,C540948,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,-4,2011-01-12 12:47:00,4.95,13093.0,United Kingdom,-19.8,2011
54409,C540948,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,-1,2011-01-12 12:47:00,2.95,13093.0,United Kingdom,-2.95,2011
54410,C540948,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,-2,2011-01-12 12:47:00,2.95,13093.0,United Kingdom,-5.9,2011
54411,C540949,22962,JAM JAR WITH PINK LID,-2,2011-01-12 12:49:00,0.85,13093.0,United Kingdom,-1.7,2011
54412,C540949,21209,MULTICOLOUR HONEYCOMB FAN,-2,2011-01-12 12:49:00,0.85,13093.0,United Kingdom,-1.7,2011
54413,C540950,22960,JAM MAKING SET WITH JARS,-1,2011-01-12 12:51:00,4.25,18226.0,United Kingdom,-4.25,2011
54425,C540952,21531,RED RETROSPOT SUGAR JAM BOWL,-1,2011-01-12 13:12:00,2.55,14606.0,United Kingdom,-2.55,2011
55924,C541007,35004B,SET OF 3 BLACK FLYING DUCKS,-4,2011-01-13 10:47:00,4.65,13078.0,United Kingdom,-18.6,2011
55930,C541009,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,-1,2011-01-13 10:56:00,4.95,17581.0,United Kingdom,-4.95,2011
55931,C541009,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,-1,2011-01-13 10:56:00,1.95,17581.0,United Kingdom,-1.95,2011
55932,C541009,21735,TWO DOOR CURIO CABINET,-1,2011-01-13 10:56:00,12.75,17581.0,United Kingdom,-12.75,2011
55933,C541009,22727,ALARM CLOCK BAKELIKE RED ,-1,2011-01-13 10:56:00,3.75,17581.0,United Kingdom,-3.75,2011
56194,C541089,22456,NATURAL SLATE CHALKBOARD LARGE ,-1,2011-01-13 12:41:00,4.95,14229.0,United Kingdom,-4.95,2011
56195,C541090,22649,STRAWBERRY FAIRY CAKE TEAPOT,-1,2011-01-13 12:52:00,4.95,17406.0,United Kingdom,-4.95,2011
56196,C541090,35471D,SET OF 3 BIRD LIGHT PINK FEATHER ,-1,2011-01-13 12:52:00,1.25,17406.0,United Kingdom,-1.25,2011
56212,C541092,22700,BLACK AND WHITE DOG BOWL,-6,2011-01-13 12:56:00,0.85,13473.0,United Kingdom,-5.1,2011
56833,C541117,21258,VICTORIAN SEWING BOX LARGE,-3,2011-01-13 17:09:00,10.95,15100.0,United Kingdom,-32.849999999999994,2011
57312,C541201,22951,60 CAKE CASES DOLLY GIRL DESIGN,-24,2011-01-14 12:05:00,0.55,13081.0,United Kingdom,-13.200000000000001,2011
58218,C541222,22423,REGENCY CAKESTAND 3 TIER,-9,2011-01-14 14:33:00,10.95,14299.0,United Kingdom,-98.55,2011
58329,C541229,22496,SET OF 2 ROUND TINS DUTCH CHEESE,-4,2011-01-14 16:43:00,2.95,16359.0,United Kingdom,-11.8,2011
58330,C541231,72807A,SET/3 ROSE CANDLE IN JEWELLED BOX,-1,2011-01-14 16:55:00,4.25,13455.0,United Kingdom,-4.25,2011
58331,C541231,22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,-1,2011-01-14 16:55:00,3.75,13455.0,United Kingdom,-3.75,2011
58332,C541231,22423,REGENCY CAKESTAND 3 TIER,-1,2011-01-14 16:55:00,12.75,13455.0,United Kingdom,-12.75,2011
58333,C541231,22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,-3,2011-01-14 16:55:00,4.95,13455.0,United Kingdom,-14.850000000000001,2011
58334,C541231,22059,CERAMIC STRAWBERRY DESIGN MUG,-1,2011-01-14 16:55:00,1.49,13455.0,United Kingdom,-1.49,2011
58335,C541231,21539,RED RETROSPOT BUTTER DISH,-1,2011-01-14 16:55:00,4.95,13455.0,United Kingdom,-4.95,2011
58336,C541232,22722,SET OF 6 SPICE TINS PANTRY DESIGN,-1,2011-01-14 16:58:00,3.95,16235.0,United Kingdom,-3.95,2011
58337,C541232,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1,2011-01-14 16:58:00,4.95,16235.0,United Kingdom,-4.95,2011
58338,C541233,22439,6 ROCKET BALLOONS ,-4,2011-01-14 17:00:00,0.65,13107.0,United Kingdom,-2.6,2011
58339,C541233,21539,RED RETROSPOT BUTTER DISH,-1,2011-01-14 17:00:00,4.95,13107.0,United Kingdom,-4.95,2011
58340,C541234,22441,GROW YOUR OWN BASIL IN ENAMEL MUG,-1,2011-01-14 17:11:00,2.1,13862.0,United Kingdom,-2.1,2011
58341,C541234,22960,JAM MAKING SET WITH JARS,-2,2011-01-14 17:11:00,3.75,13862.0,United Kingdom,-7.5,2011
58342,C541235,22358,KINGS CHOICE TEA CADDY ,-2,2011-01-14 17:13:00,2.95,16670.0,United Kingdom,-5.9,2011
58344,C541237,22664,TOY TIDY DOLLY GIRL DESIGN,-1,2011-01-14 17:26:00,2.1,13599.0,United Kingdom,-2.1,2011
58496,C541245,85036C,ROSE 1 WICK MORRIS BOXED CANDLE,-12,2011-01-16 12:40:00,4.25,15535.0,United Kingdom,-51.0,2011
58588,C541254,21667,GLASS CAKE COVER AND PLATE,-2,2011-01-16 13:53:00,14.95,17841.0,United Kingdom,-29.9,2011
58630,C541257,22111,SCOTTIE DOG HOT WATER BOTTLE,-1,2011-01-16 14:48:00,4.95,18069.0,United Kingdom,-4.95,2011
58719,C541261,22476,EMPIRE UNION JACK TV DINNER TRAY,-8,2011-01-16 15:48:00,4.95,14404.0,United Kingdom,-39.6,2011
59410,C541284,M,Manual,-36,2011-01-17 12:45:00,0.87,17744.0,United Kingdom,-31.32,2011
59910,C541415,21527,RED RETROSPOT TRADITIONAL TEAPOT ,-1,2011-01-17 16:20:00,7.95,14292.0,United Kingdom,-7.95,2011
59911,C541415,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,2011-01-17 16:20:00,2.55,14292.0,United Kingdom,-2.55,2011
59912,C541415,22464,HANGING METAL HEART LANTERN,-1,2011-01-17 16:20:00,1.65,14292.0,United Kingdom,-1.65,2011
59955,C541416,22327,ROUND SNACK BOXES SET OF 4 SKULLS,-1,2011-01-17 16:23:00,2.95,14606.0,United Kingdom,-2.95,2011
59956,C541418,22809,SET OF 6 T-LIGHTS SANTA,-12,2011-01-17 16:45:00,2.55,13883.0,United Kingdom,-30.599999999999998,2011
61624,C541433,23166,MEDIUM CERAMIC TOP STORAGE JAR,-74215,2011-01-18 10:17:00,1.04,12346.0,United Kingdom,-77183.6,2011
61953,C541492,84870B,BLUE GEISHA GIRL ,-1,2011-01-18 14:24:00,3.75,,United Kingdom,-3.75,2011
61954,C541492,85169D,PINK LOVE BIRD CANDLE,-1,2011-01-18 14:24:00,1.25,,United Kingdom,-1.25,2011
61955,C541492,22511,RETROSPOT BABUSHKA DOORSTOP,-1,2011-01-18 14:24:00,3.75,,United Kingdom,-3.75,2011
61956,C541492,85174,S/4 CACTI CANDLES,-1,2011-01-18 14:24:00,4.95,,United Kingdom,-4.95,2011
61957,C541492,20931,BLUE POT PLANT CANDLE ,-1,2011-01-18 14:24:00,3.75,,United Kingdom,-3.75,2011
61958,C541492,85040A,S/4 PINK FLOWER CANDLES IN BOWL,-1,2011-01-18 14:24:00,1.65,,United Kingdom,-1.65,2011
61959,C541492,85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,-1,2011-01-18 14:24:00,1.65,,United Kingdom,-1.65,2011
61960,C541492,37500,TEA TIME TEAPOT IN GIFT BOX,-1,2011-01-18 14:24:00,9.95,,United Kingdom,-9.95,2011
62460,C541498,22776,SWEETHEART CAKESTAND 3 TIER,-1,2011-01-18 15:21:00,9.95,13693.0,United Kingdom,-9.95,2011
62461,C541499,84819,DANISH ROSE ROUND SEWING BOX,-1,2011-01-18 15:23:00,4.25,13693.0,United Kingdom,-4.25,2011
62462,C541499,22766,PHOTO FRAME CORNICE,-1,2011-01-18 15:23:00,2.95,13693.0,United Kingdom,-2.95,2011
62463,C541499,22325,MOBILE VINTAGE HEARTS ,-3,2011-01-18 15:23:00,4.95,13693.0,United Kingdom,-14.850000000000001,2011
62478,C541501,85118,HEART T-LIGHT HOLDER,-7,2011-01-18 15:26:00,1.25,13458.0,United Kingdom,-8.75,2011
62479,C541502,22768,FAMILY PHOTO FRAME CORNICE,-1,2011-01-18 15:30:00,9.95,18190.0,United Kingdom,-9.95,2011
62480,C541503,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,-1,2011-01-18 15:31:00,6.75,15291.0,United Kingdom,-6.75,2011
62712,C541512,85036B,CHOCOLATE 1 WICK MORRIS BOX CANDLE,-6,2011-01-18 16:52:00,4.25,17576.0,United Kingdom,-25.5,2011
63495,C541572,22669,RED BABY BUNTING ,-50,2011-01-19 12:39:00,2.55,15171.0,United Kingdom,-127.49999999999999,2011
63496,C541572,22668,PINK BABY BUNTING,-50,2011-01-19 12:39:00,2.55,15171.0,United Kingdom,-127.49999999999999,2011
63497,C541573,22778,GLASS CLOCHE SMALL,-4,2011-01-19 12:47:00,3.39,15311.0,United Kingdom,-13.56,2011
63624,C541586,21218,RED SPOTTY BISCUIT TIN,-3,2011-01-19 14:36:00,3.75,12383.0,Belgium,-11.25,2011
63670,C541589,79323W,WHITE CHERRY LIGHTS,-8,2011-01-19 14:44:00,6.75,15831.0,United Kingdom,-54.0,2011
64353,C541603,22838,3 TIER CAKE TIN RED AND CREAM,-1,2011-01-19 17:21:00,14.95,14572.0,United Kingdom,-14.95,2011
64523,C541641,21671,RED SPOT CERAMIC DRAWER KNOB,-1,2011-01-20 11:00:00,1.25,17841.0,United Kingdom,-1.25,2011
64524,C541641,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,-1,2011-01-20 11:00:00,1.25,17841.0,United Kingdom,-1.25,2011
64569,C541650,M,Manual,-1,2011-01-20 11:44:00,544.4,,United Kingdom,-544.4,2011
64570,C541651,M,Manual,-1,2011-01-20 11:48:00,1283.8,,United Kingdom,-1283.8,2011
64573,C541653,BANK CHARGES,Bank Charges,-1,2011-01-20 11:50:00,1050.15,,United Kingdom,-1050.15,2011
64574,C541654,21843,RED RETROSPOT CAKE STAND,-6,2011-01-20 11:53:00,10.95,12540.0,Spain,-65.69999999999999,2011
64606,C541656,21528,DAIRY MAID TRADITIONAL TEAPOT ,-1,2011-01-20 12:07:00,6.95,17315.0,United Kingdom,-6.95,2011
64607,C541656,22178,VICTORIAN GLASS HANGING T-LIGHT,-1,2011-01-20 12:07:00,1.25,17315.0,United Kingdom,-1.25,2011
64608,C541656,21537,RED RETROSPOT PUDDING BOWL,-1,2011-01-20 12:07:00,4.25,17315.0,United Kingdom,-4.25,2011
64804,C541674,22606,WOODEN SKITTLES GARDEN SET,-1,2011-01-20 13:19:00,15.95,16892.0,United Kingdom,-15.95,2011
65078,C541688,22423,REGENCY CAKESTAND 3 TIER,-4,2011-01-20 16:15:00,10.95,12683.0,France,-43.8,2011
65079,C541689,22618,COOKING SET RETROSPOT,-17,2011-01-20 16:16:00,8.49,13090.0,United Kingdom,-144.33,2011
65083,C541691,22138,BAKING SET 9 PIECE RETROSPOT ,-6,2011-01-20 16:22:00,4.95,13090.0,United Kingdom,-29.700000000000003,2011
65093,C541693,20941,FROG CANDLE,-2,2011-01-20 17:02:00,1.25,14309.0,United Kingdom,-2.5,2011
65094,C541693,22699,ROSES REGENCY TEACUP AND SAUCER ,-1,2011-01-20 17:02:00,2.95,14309.0,United Kingdom,-2.95,2011
65095,C541693,22697,GREEN REGENCY TEACUP AND SAUCER,-3,2011-01-20 17:02:00,2.95,14309.0,United Kingdom,-8.850000000000001,2011
65096,C541693,22617,BAKING SET SPACEBOY DESIGN,-1,2011-01-20 17:02:00,4.95,14309.0,United Kingdom,-4.95,2011
65097,C541693,22636,CHILDS BREAKFAST SET CIRCUS PARADE,-1,2011-01-20 17:02:00,8.5,14309.0,United Kingdom,-8.5,2011
65098,C541693,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,-6,2011-01-20 17:02:00,0.85,14309.0,United Kingdom,-5.1,2011
65099,C541694,22440,BALLOON WATER BOMB PACK OF 35,-10,2011-01-20 17:06:00,0.42,17364.0,United Kingdom,-4.2,2011
65100,C541694,22437,SET OF 9 BLACK SKULL BALLOONS,-10,2011-01-20 17:06:00,0.85,17364.0,United Kingdom,-8.5,2011
65101,C541694,22423,REGENCY CAKESTAND 3 TIER,-1,2011-01-20 17:06:00,12.75,17364.0,United Kingdom,-12.75,2011
65940,C541701,22359,GLASS JAR KINGS CHOICE,-2,2011-01-21 09:26:00,2.95,14895.0,United Kingdom,-5.9,2011
65941,C541701,35400,WOODEN BOX ADVENT CALENDAR ,-4,2011-01-21 09:26:00,7.95,14895.0,United Kingdom,-31.8,2011
65942,C541701,21527,RED RETROSPOT TRADITIONAL TEAPOT ,-1,2011-01-21 09:26:00,7.95,14895.0,United Kingdom,-7.95,2011
65956,C541704,21519,GIN & TONIC DIET GREETING CARD ,-12,2011-01-21 10:25:00,0.42,13284.0,United Kingdom,-5.04,2011
65957,C541705,22487,WHITE WOOD GARDEN PLANT LADDER,-4,2011-01-21 10:29:00,8.5,13854.0,United Kingdom,-34.0,2011
65963,C541707,85099C,JUMBO  BAG BAROQUE BLACK WHITE,-10,2011-01-21 11:07:00,1.95,18223.0,United Kingdom,-19.5,2011
65964,C541707,22196,SMALL HEART MEASURING SPOONS,-1,2011-01-21 11:07:00,0.85,18223.0,United Kingdom,-0.85,2011
65965,C541707,21231,SWEETHEART CERAMIC TRINKET BOX,-4,2011-01-21 11:07:00,1.06,18223.0,United Kingdom,-4.24,2011
65966,C541707,22198,LARGE POPCORN HOLDER ,-3,2011-01-21 11:07:00,1.65,18223.0,United Kingdom,-4.949999999999999,2011
65995,C541710,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-3,2011-01-21 11:17:00,2.95,14320.0,United Kingdom,-8.850000000000001,2011
65996,C541710,22904,CALENDAR PAPER CUT DESIGN,-2,2011-01-21 11:17:00,2.95,14320.0,United Kingdom,-5.9,2011
65997,C541710,22561,WOODEN SCHOOL COLOURING SET,-12,2011-01-21 11:17:00,1.65,14320.0,United Kingdom,-19.799999999999997,2011
65998,C541710,22558,CLOTHES PEGS RETROSPOT PACK 24 ,-12,2011-01-21 11:17:00,1.49,14320.0,United Kingdom,-17.88,2011
65999,C541710,21974,SET OF 36 PAISLEY FLOWER DOILIES,-12,2011-01-21 11:17:00,1.45,14320.0,United Kingdom,-17.4,2011
66000,C541710,21880,RED RETROSPOT TAPE,-12,2011-01-21 11:17:00,0.65,14320.0,United Kingdom,-7.800000000000001,2011
66001,C541710,21874,GIN AND TONIC MUG,-3,2011-01-21 11:17:00,1.25,14320.0,United Kingdom,-3.75,2011
66002,C541710,21791,VINTAGE HEADS AND TAILS CARD GAME ,-12,2011-01-21 11:17:00,1.25,14320.0,United Kingdom,-15.0,2011
66003,C541710,21733,RED HANGING HEART T-LIGHT HOLDER,-2,2011-01-21 11:17:00,2.95,14320.0,United Kingdom,-5.9,2011
66004,C541710,21470,FLOWER VINE RAFFIA FOOD COVER,-4,2011-01-21 11:17:00,3.75,14320.0,United Kingdom,-15.0,2011
66005,C541710,21210,SET OF 72 RETROSPOT PAPER  DOILIES,-12,2011-01-21 11:17:00,1.45,14320.0,United Kingdom,-17.4,2011
66146,C541735,22138,BAKING SET 9 PIECE RETROSPOT ,-6,2011-01-21 11:35:00,4.95,12626.0,Germany,-29.700000000000003,2011
66147,C541735,22617,BAKING SET SPACEBOY DESIGN,-3,2011-01-21 11:35:00,4.95,12626.0,Germany,-14.850000000000001,2011
